,createdate,username,followers,text
485,2023-06-21 12:25:40+00:00,ShirlAnn161,267,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
486,2023-06-21 12:25:18+00:00,Woodcoc19Nadine,34,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
487,2023-06-21 12:24:41+00:00,LouiseAinsley5,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
488,2023-06-21 12:24:41+00:00,JamieEvsxx,639,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
489,2023-06-21 12:21:22+00:00,Samrhall86,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
490,2023-06-21 12:17:21+00:00,hellonearth1,4,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
491,2023-06-21 12:16:51+00:00,Grace5113177268,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
492,2023-06-21 12:14:58+00:00,pondypants,365,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT. 
#DontSearchTwirlMint"
493,2023-06-21 12:14:39+00:00,TinaCha89546181,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
494,2023-06-21 12:13:44+00:00,lacedcoral,3,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
495,2023-06-21 12:10:43+00:00,edelmquinn,9,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
496,2023-06-21 12:08:38+00:00,NannieAnnie1960,1077,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
497,2023-06-21 12:07:09+00:00,SwitchCodeZ,167,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
498,2023-06-21 12:06:58+00:00,Dawn1161,41,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
499,2023-06-21 12:06:23+00:00,Just_Me1313,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
500,2023-06-21 12:03:44+00:00,sj20man,39,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Sorry, I can’t tweet not to try it! I can beg Cadbury’s not to just make it a limited edition though 🙏🙏"
501,2023-06-21 12:01:16+00:00,kayleighlinda,14,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
502,2023-06-21 11:59:42+00:00,nigepatt,110,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
Whatever you do,#DontSearchTwirlMint @CadburyUK"
503,2023-06-21 11:59:23+00:00,DaztheJack,710,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
504,2023-06-21 11:57:42+00:00,jpcopestick,45,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
505,2023-06-21 11:56:40+00:00,its_shainotshy,222,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
506,2023-06-21 11:56:28+00:00,manda72a,1001,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
507,2023-06-21 11:52:27+00:00,neiltheshaker,790,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
508,2023-06-21 11:51:46+00:00,someoneyoungish,32,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
509,2023-06-21 11:50:47+00:00,TheBeardyJim,747,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
510,2023-06-21 11:48:09+00:00,jaybaz78,74,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
511,2023-06-21 11:42:33+00:00,Pennyarcher1,14,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
512,2023-06-21 11:40:45+00:00,kazcuz,1852,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
513,2023-06-21 11:40:09+00:00,gjpg40,6,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
514,2023-06-21 11:38:27+00:00,ig69_iangrant1,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
515,2023-06-21 11:38:22+00:00,landerson1311,14,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
516,2023-06-21 11:37:41+00:00,ClipperSharon,14,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
517,2023-06-21 11:34:52+00:00,LindaGilder,47,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
518,2023-06-21 11:34:03+00:00,Vman50913135,129,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
519,2023-06-21 11:33:38+00:00,Hinesy234,260,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
520,2023-06-21 11:33:10+00:00,DEBSLAFFLING,51,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
521,2023-06-21 11:32:58+00:00,sophieofcourse,112,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
522,2023-06-21 11:32:39+00:00,Pandastarkid,530,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
@CadburyUK"
523,2023-06-21 11:30:50+00:00,Skiblond,11,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
524,2023-06-21 11:29:15+00:00,KarenKarenh330,77,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
525,2023-06-21 11:26:38+00:00,littlemissyduck,268,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
526,2023-06-21 11:26:17+00:00,49nolly49,16,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
527,2023-06-21 11:25:59+00:00,StewPotsy,25,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
528,2023-06-21 11:25:02+00:00,storey_carolyn,322,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
529,2023-06-21 11:24:31+00:00,dizzy1441,44,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
530,2023-06-21 11:23:39+00:00,FultonMaisie,3,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
531,2023-06-21 11:23:32+00:00,toffeecav,305,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
532,2023-06-21 11:21:51+00:00,samwrig14778927,82,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
533,2023-06-21 11:19:40+00:00,Lorrain17326232,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
534,2023-06-21 11:18:24+00:00,ECrossan56,184,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
535,2023-06-21 11:14:48+00:00,peenutioannou,116,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
536,2023-06-21 11:14:10+00:00,RachaelAshwort3,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
537,2023-06-21 11:13:17+00:00,BrynPenrose1,21,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
538,2023-06-21 11:10:57+00:00,KeeganKatrine,903,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
539,2023-06-21 11:10:37+00:00,DeeBlackmore5,96,"Oh how id love to try this .....
IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
540,2023-06-21 11:08:16+00:00,Ausbord,19,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
541,2023-06-21 11:06:35+00:00,dirk0862,206,"Mint flavoured Twirl. IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT. 
#DontSearchTwirlMint"
542,2023-06-21 11:05:25+00:00,sarah_Jay_ward,582,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
 @CadburyUK"
543,2023-06-21 11:01:53+00:00,JMDMEDIA93,73,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
544,2023-06-21 10:59:19+00:00,brendatomkins,4,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
545,2023-06-21 10:59:13+00:00,essgee543,67,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
546,2023-06-21 10:56:22+00:00,Jasonremster,52,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
547,2023-06-21 10:55:38+00:00,Millz_10,2458,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
548,2023-06-21 10:53:33+00:00,carolelwright,146,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
549,2023-06-21 10:52:18+00:00,debbie2437,11,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint I can not wait to try it"
550,2023-06-21 10:49:59+00:00,Br1Palmer,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
551,2023-06-21 10:49:56+00:00,BeckyFagan7,5,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
552,2023-06-21 10:49:21+00:00,CartledgeJackie,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
553,2023-06-21 10:47:10+00:00,KarenTodd921535,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
554,2023-06-21 10:46:57+00:00,sammyj1966,2337,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
But I want one!"
555,2023-06-21 10:45:59+00:00,theresacoo1,277,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
556,2023-06-21 10:45:54+00:00,smc007i,9,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
557,2023-06-21 10:43:10+00:00,debbierolph1,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
558,2023-06-21 10:42:40+00:00,HollieCBB,5,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
559,2023-06-21 10:42:38+00:00,Squiffling,92,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
560,2023-06-21 10:40:54+00:00,alandmunn,7,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
561,2023-06-21 10:40:53+00:00,MICHELL20598163,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
562,2023-06-21 10:40:15+00:00,davemalam,116,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Some flavours go out of fashion https://t.co/qNBPDzeJsr"
563,2023-06-21 10:39:44+00:00,norrieswife,1081,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
564,2023-06-21 10:38:54+00:00,hunnybunwales,39,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
565,2023-06-21 10:36:48+00:00,janesallis1,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Am
Sure I would !!"
566,2023-06-21 10:36:31+00:00,Billbart20,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
567,2023-06-21 10:36:26+00:00,smegghead,20,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
568,2023-06-21 10:36:21+00:00,jrf7672,49,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
569,2023-06-21 10:34:38+00:00,RichSaltis,61,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
570,2023-06-21 10:34:15+00:00,Ahamma25948235,12,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
571,2023-06-21 10:33:27+00:00,Gazzo2006,414,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
572,2023-06-21 10:33:18+00:00,Amandatanney,71,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
573,2023-06-21 10:31:58+00:00,Mam1andLyn,699,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
574,2023-06-21 10:31:51+00:00,lizhsco,592,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
575,2023-06-21 10:31:20+00:00,Skilayz76,89,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
576,2023-06-21 10:29:49+00:00,BeardedBenjie88,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
577,2023-06-21 10:29:17+00:00,GarethIdwalPri2,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
578,2023-06-21 10:28:43+00:00,haww1anp1zza,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
579,2023-06-21 10:28:18+00:00,emmaharness1984,17,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
580,2023-06-21 10:27:06+00:00,FunSizedMrsW,5862,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
581,2023-06-21 10:26:12+00:00,Christi02632492,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
582,2023-06-21 10:25:52+00:00,KevinOmahony11,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
583,2023-06-21 10:24:16+00:00,Nikitaprincess3,26,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
584,2023-06-21 10:24:15+00:00,diane_mg2020,4,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
585,2023-06-21 10:22:50+00:00,getpluggedpr,235,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
586,2023-06-21 10:22:16+00:00,LuckyVic12,99,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
587,2023-06-21 10:20:24+00:00,Cutzbothway,76,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
588,2023-06-21 10:20:15+00:00,OrcishMudi,1816,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
589,2023-06-21 10:19:56+00:00,MarkWal33778997,9,"Go for it
#DontSearchTwirlMint"
590,2023-06-21 10:18:45+00:00,mariachrys8970,62,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
591,2023-06-21 10:17:50+00:00,pstentaford,33,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
592,2023-06-21 10:17:10+00:00,unknownS_B,35,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
593,2023-06-21 10:15:42+00:00,Satikrish,277,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
594,2023-06-21 10:15:05+00:00,fo2zie,82,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
595,2023-06-21 10:14:59+00:00,AFCNO1CLUB,70,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
596,2023-06-21 10:13:50+00:00,DalyHorgan,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
597,2023-06-21 10:13:07+00:00,LewisWi16478823,30,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
598,2023-06-21 10:12:11+00:00,harryhogweedII,854,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
 i've hoarded 6 0f these little beauties (5 now 0one tried to escape so i ate it .....pure delight"
599,2023-06-21 10:11:24+00:00,s_stoward,32,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
600,2023-06-21 10:11:09+00:00,CadgerErin,9,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
601,2023-06-21 10:10:54+00:00,YORKSICLAD,31,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
602,2023-06-21 10:09:56+00:00,stevief13,207,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
603,2023-06-21 10:09:47+00:00,shimibidy,46,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
604,2023-06-21 10:08:58+00:00,davee_evans,698,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
605,2023-06-21 10:08:10+00:00,gillygillx,49,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
606,2023-06-21 10:07:23+00:00,KosherCrooner,1099,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
607,2023-06-21 10:07:21+00:00,NJ1981,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
608,2023-06-21 10:06:11+00:00,JennieWardle,56,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
609,2023-06-21 10:02:59+00:00,gary_hedley1,119,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
610,2023-06-21 10:01:46+00:00,marybac987,82,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.   #DontSearchTwirlMint"
611,2023-06-21 10:01:29+00:00,TheEJBailey,23,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
612,2023-06-21 09:59:20+00:00,choccieluvva2,124,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
613,2023-06-21 09:58:17+00:00,davidgr06836672,10,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
614,2023-06-21 09:58:08+00:00,Alibighanz,40,"it's mint chocolate it tastes revolting and it melts quicker than one chocolate is no good to anyone. IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
615,2023-06-21 09:57:15+00:00,MarkWal33778997,9,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
616,2023-06-21 09:56:49+00:00,sucavau,35,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
617,2023-06-21 09:55:03+00:00,earl_pe,240,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
618,2023-06-21 09:53:26+00:00,Barbara57926580,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
 Not Mint for everyone"
619,2023-06-21 09:53:25+00:00,Kazkils,6,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
620,2023-06-21 09:52:59+00:00,duffrocks,6,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
621,2023-06-21 09:52:15+00:00,niax_xsan,8,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
622,2023-06-21 09:49:49+00:00,RichWolvesMetal,470,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
623,2023-06-21 09:46:23+00:00,Minky1999,31,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
624,2023-06-21 09:46:16+00:00,AndyCiesielski,482,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
625,2023-06-21 09:46:00+00:00,AlishaWhit98879,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
626,2023-06-21 09:45:56+00:00,john17371766,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
627,2023-06-21 09:43:56+00:00,CinderE990LLa,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
628,2023-06-21 09:43:14+00:00,NewmanMoo,84,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
629,2023-06-21 09:42:26+00:00,AKaur095,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
630,2023-06-21 09:41:57+00:00,marktakesphotos,194,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
631,2023-06-21 09:41:23+00:00,xxmimixx6,27,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
632,2023-06-21 09:41:09+00:00,LisaPriscillaH,1183,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
633,2023-06-21 09:40:35+00:00,BearMcCrory,8,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
634,2023-06-21 09:40:26+00:00,IlanRobinson,29,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
635,2023-06-21 09:38:50+00:00,allie67338377,60,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
636,2023-06-21 09:37:28+00:00,elainesimpson7,48,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
637,2023-06-21 09:37:20+00:00,jbmarshall1,21,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
638,2023-06-21 09:36:57+00:00,FrancesGaunt,101,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
639,2023-06-21 09:36:41+00:00,elainesimpson7,48,"@EUROSPAR_NI IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
 hubby ray"
640,2023-06-21 09:33:29+00:00,moany_mum,868,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
641,2023-06-21 09:32:41+00:00,Henriet27755772,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
642,2023-06-21 09:29:33+00:00,Maisie1965Small,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
643,2023-06-21 09:29:21+00:00,tonycourt3,91,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Yes I will I like mint"
644,2023-06-21 09:28:20+00:00,SpookyDude68,73,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
645,2023-06-21 09:28:05+00:00,mrs_christmas,96,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
646,2023-06-21 09:27:55+00:00,Gillianmackay,687,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
